lambda n k
759E-9 1.94056 0.00116 
760E-9 1.94034 0.00116 
761E-9 1.94012 0.00117 
762E-9 1.9399 0.00117 
763E-9 1.93983 0.00118 
764E-9 1.93984 0.00119 
765E-9 1.93984 0.00119 
766E-9 1.93985 0.0012 
767E-9 1.93986 0.0012 
768E-9 1.93986 0.00121 
769E-9 1.93987 0.00121 
770E-9 1.93987 0.00122 
771E-9 1.93988 0.00122 
772E-9 1.93988 0.00123 
773E-9 1.93989 0.00123 
774E-9 1.9399 0.00124 
775E-9 1.93987 0.00124 
776E-9 1.93965 0.00125 
777E-9 1.93944 0.00125 
778E-9 1.93922 0.00125 
779E-9 1.939 0.00126 
780E-9 1.93878 0.00127 
781E-9 1.93856 0.00127 
782E-9 1.93835 0.00128 
783E-9 1.93813 0.00128 
784E-9 1.93791 0.00129 
785E-9 1.93769 0.00129 
786E-9 1.93747 0.0013 
787E-9 1.93726 0.0013 
788E-9 1.93711 0.00131 
789E-9 1.937 0.00132 
790E-9 1.93689 0.00132 
791E-9 1.93679 0.00133 
792E-9 1.93668 0.00133 
793E-9 1.93658 0.00134 
794E-9 1.93647 0.00134 
795E-9 1.93636 0.00135 
796E-9 1.93626 0.00135 
797E-9 1.93615 0.00136 
798E-9 1.93604 0.00137 
799E-9 1.93594 0.00137 
800E-9 1.93584 0.00138 
