lambda n k
719E-9 1.55384 0.00873 
720E-9 1.5537 0.0087 
721E-9 1.55356 0.00868 
722E-9 1.55341 0.00865 
723E-9 1.55327 0.00862 
724E-9 1.55313 0.0086 
725E-9 1.55299 0.00857 
726E-9 1.55285 0.00855 
727E-9 1.55272 0.00852 
728E-9 1.55258 0.0085 
729E-9 1.55244 0.00847 
730E-9 1.5523 0.00844 
731E-9 1.55217 0.00842 
732E-9 1.55203 0.00839 
733E-9 1.5519 0.00837 
734E-9 1.55176 0.00834 
735E-9 1.55163 0.00832 
736E-9 1.55149 0.00829 
737E-9 1.55136 0.00827 
738E-9 1.55123 0.00825 
739E-9 1.5511 0.00822 
740E-9 1.55096 0.0082 
741E-9 1.55083 0.00817 
742E-9 1.5507 0.00815 
743E-9 1.55057 0.00813 
744E-9 1.55044 0.0081 
745E-9 1.55032 0.00808 
746E-9 1.55019 0.00806 
747E-9 1.55006 0.00803 
748E-9 1.54993 0.00801 
749E-9 1.54981 0.00799 
750E-9 1.54968 0.00797 
751E-9 1.54955 0.00794 
752E-9 1.54943 0.00792 
753E-9 1.5493 0.0079 
754E-9 1.54918 0.00788 
755E-9 1.54906 0.00785 
756E-9 1.54893 0.00783 
757E-9 1.54881 0.00781 
758E-9 1.54869 0.00779 
759E-9 1.54857 0.00777 
760E-9 1.54844 0.00775 
761E-9 1.54832 0.00772 
762E-9 1.5482 0.0077 
763E-9 1.54808 0.00768 
764E-9 1.54796 0.00766 
765E-9 1.54784 0.00764 
766E-9 1.54773 0.00762 
767E-9 1.54761 0.0076 
768E-9 1.54749 0.00758 
769E-9 1.54737 0.00756 
770E-9 1.54726 0.00754 
771E-9 1.54714 0.00752 
772E-9 1.54703 0.0075 
773E-9 1.54691 0.00748 
774E-9 1.5468 0.00746 
775E-9 1.54668 0.00744 
776E-9 1.54657 0.00742 
777E-9 1.54645 0.0074 
778E-9 1.54634 0.00738 
779E-9 1.54623 0.00736 
780E-9 1.54612 0.00734 
781E-9 1.546 0.00732 
782E-9 1.54589 0.0073 
783E-9 1.54578 0.00728 
784E-9 1.54567 0.00726 
785E-9 1.54556 0.00724 
786E-9 1.54545 0.00723 
787E-9 1.54534 0.00721 
788E-9 1.54523 0.00719 
789E-9 1.54512 0.00717 
790E-9 1.54502 0.00715 
791E-9 1.54491 0.00713 
792E-9 1.5448 0.00712 
793E-9 1.54469 0.0071 
794E-9 1.54459 0.00708 
795E-9 1.54448 0.00706 
796E-9 1.54438 0.00704 
797E-9 1.54427 0.00703 
798E-9 1.54417 0.00701 
799E-9 1.54406 0.00699 
800E-9 1.54396 0.00697 
