lambda n k
560E-9 1.303444 0.700813 
561E-9 1.304854 0.706988 
562E-9 1.306333 0.713146 
563E-9 1.307878 0.719286 
564E-9 1.309486 0.725406 
565E-9 1.311153 0.731503 
566E-9 1.312875 0.737578 
567E-9 1.314648 0.743629 
568E-9 1.316467 0.749656 
569E-9 1.318325 0.75566 
570E-9 1.320214 0.761645 
571E-9 1.322129 0.76762 
572E-9 1.32407 0.773592 
573E-9 1.326039 0.779569 
574E-9 1.328037 0.785556 
575E-9 1.330067 0.79156 
576E-9 1.332134 0.797583 
577E-9 1.334242 0.80363 
578E-9 1.336396 0.809705 
579E-9 1.338602 0.81581 
580E-9 1.340866 0.821947 
581E-9 1.343195 0.828117 
582E-9 1.345599 0.834319 
583E-9 1.348086 0.840553 
584E-9 1.350667 0.84681 
585E-9 1.353346 0.85308 
586E-9 1.356125 0.859355 
587E-9 1.359004 0.865628 
588E-9 1.361983 0.871893 
589E-9 1.365061 0.878144 
590E-9 1.368238 0.884375 
591E-9 1.371511 0.890581 
592E-9 1.374879 0.896757 
593E-9 1.37834 0.902899 
594E-9 1.381892 0.909003 
595E-9 1.385532 0.915065 
596E-9 1.389258 0.921082 
597E-9 1.393068 0.927048 
598E-9 1.396959 0.932961 
599E-9 1.400928 0.938815 
600E-9 1.40497 0.944607 
601E-9 1.409081 0.950333 
602E-9 1.413254 0.95599 
603E-9 1.417485 0.961576 
604E-9 1.421769 0.967089 
605E-9 1.426099 0.972528 
606E-9 1.430468 0.97789 
607E-9 1.434871 0.983177 
608E-9 1.4393 0.988386 
609E-9 1.443748 0.99352 
610E-9 1.448207 0.998579 
611E-9 1.452667 1.003564 
612E-9 1.457117 1.008482 
613E-9 1.461548 1.013343 
614E-9 1.465958 1.018158 
615E-9 1.470345 1.022936 
616E-9 1.474709 1.027685 
617E-9 1.479049 1.032412 
618E-9 1.483366 1.037124 
619E-9 1.487662 1.041828 
620E-9 1.491938 1.046529 
621E-9 1.496194 1.051234 
622E-9 1.500433 1.055947 
623E-9 1.504657 1.060673 
624E-9 1.508866 1.065418 
625E-9 1.513063 1.070187 
626E-9 1.517247 1.074983 
627E-9 1.521419 1.079814 
628E-9 1.525578 1.08469 
629E-9 1.52973 1.089621 
630E-9 1.53388 1.094619 
631E-9 1.538039 1.099689 
632E-9 1.542215 1.104842 
633E-9 1.546418 1.110081 
634E-9 1.55066 1.115412 
635E-9 1.554952 1.120839 
636E-9 1.559307 1.126365 
637E-9 1.563737 1.131993 
638E-9 1.568255 1.137723 
639E-9 1.572877 1.143556 
640E-9 1.577616 1.149492 
641E-9 1.58249 1.155527 
642E-9 1.587515 1.161657 
643E-9 1.592714 1.167877 
644E-9 1.598109 1.17417 
645E-9 1.603714 1.180511 
646E-9 1.609534 1.186878 
647E-9 1.615571 1.193253 
648E-9 1.621826 1.199617 
649E-9 1.628297 1.205956 
650E-9 1.634983 1.212254 
651E-9 1.641881 1.218499 
652E-9 1.648989 1.224677 
653E-9 1.656302 1.230777 
654E-9 1.663817 1.236788 
655E-9 1.671529 1.242699 
656E-9 1.679437 1.248501 
657E-9 1.687534 1.254184 
658E-9 1.695819 1.259739 
659E-9 1.704288 1.265156 
660E-9 1.712941 1.270426 
661E-9 1.721779 1.275534 
662E-9 1.730797 1.280461 
663E-9 1.739984 1.285188 
664E-9 1.749326 1.289701 
665E-9 1.75881 1.293987 
666E-9 1.768421 1.298034 
667E-9 1.778141 1.301833 
668E-9 1.787955 1.305375 
669E-9 1.797844 1.308653 
670E-9 1.807792 1.311662 
671E-9 1.817779 1.314396 
672E-9 1.827786 1.316851 
673E-9 1.837794 1.319025 
674E-9 1.847782 1.320917 
675E-9 1.857729 1.322526 
676E-9 1.867611 1.323854 
677E-9 1.877403 1.324903 
678E-9 1.887077 1.325679 
679E-9 1.896599 1.326196 
680E-9 1.905944 1.326484 
681E-9 1.915099 1.326571 
682E-9 1.924058 1.326479 
683E-9 1.932814 1.326231 
684E-9 1.941364 1.325846 
685E-9 1.949705 1.325341 
686E-9 1.957832 1.324735 
687E-9 1.965747 1.324042 
688E-9 1.973446 1.323278 
689E-9 1.980929 1.322458 
690E-9 1.988194 1.321596 
691E-9 1.99524 1.320705 
692E-9 2.002065 1.3198 
693E-9 2.008668 1.318893 
694E-9 2.015046 1.317999 
695E-9 2.021194 1.31713 
