lambda n k
691E-9 1.92241 1.29662 
692E-9 1.93006 1.30192 
693E-9 1.93795 1.30743 
694E-9 1.94623 1.3133 
695E-9 1.95498 1.31953 
696E-9 1.964 1.32596 
697E-9 1.97365 1.33281 
698E-9 1.98373 1.33983 
699E-9 1.99417 1.347 
700E-9 2.00541 1.35433 
701E-9 2.01702 1.36168 
702E-9 2.02919 1.36903 
703E-9 2.0421 1.37628 
704E-9 2.05541 1.38345 
705E-9 2.06951 1.39041 
706E-9 2.08424 1.39713 
707E-9 2.0994 1.40368 
708E-9 2.11559 1.40976 
709E-9 2.13226 1.41557 
710E-9 2.14954 1.42105 
711E-9 2.16778 1.42594 
712E-9 2.1865 1.43052 
713E-9 2.20606 1.43454 
714E-9 2.22643 1.43799 
715E-9 2.2473 1.44109 
716E-9 2.26925 1.44339 
717E-9 2.29179 1.44519 
718E-9 2.3149 1.44653 
719E-9 2.33886 1.44692 
720E-9 2.36312 1.44686 
721E-9 2.38782 1.44607 
722E-9 2.41287 1.44439 
723E-9 2.43807 1.44221 
724E-9 2.46347 1.43901 
725E-9 2.48892 1.43502 
726E-9 2.51439 1.43049 
727E-9 2.53978 1.42457 
728E-9 2.56506 1.41804 
729E-9 2.5902 1.41065 
730E-9 2.61503 1.40198 
731E-9 2.63968 1.39265 
732E-9 2.66397 1.3821 
733E-9 2.68786 1.37042 
734E-9 2.7115 1.35802 
735E-9 2.73452 1.34399 
736E-9 2.75717 1.32903 
737E-9 2.77944 1.31313 
738E-9 2.80097 1.29544 
739E-9 2.82214 1.27698 
740E-9 2.84275 1.25729 
741E-9 2.86269 1.23642 
742E-9 2.88225 1.21492 
743E-9 2.90104 1.19228 
744E-9 2.91925 1.16898 
745E-9 2.93705 1.1452 
746E-9 2.95381 1.12046 
747E-9 2.9701 1.09541 
748E-9 2.98574 1.0699 
749E-9 3.00039 1.0439 
750E-9 3.01452 1.01769 
751E-9 3.02769 0.99113 
752E-9 3.03995 0.96438 
753E-9 3.05164 0.93752 
