lambda n k
681E-9 1.84063 0.00486 
682E-9 1.84042 0.00485 
683E-9 1.84021 0.00484 
684E-9 1.84001 0.00483 
685E-9 1.8398 0.00482 
686E-9 1.83959 0.00481 
687E-9 1.83939 0.0048 
688E-9 1.83918 0.00479 
689E-9 1.83898 0.00478 
690E-9 1.83878 0.00477 
691E-9 1.83858 0.00476 
692E-9 1.83837 0.00475 
693E-9 1.83817 0.00474 
694E-9 1.83798 0.00473 
695E-9 1.83778 0.00472 
696E-9 1.83758 0.00471 
697E-9 1.83738 0.0047 
698E-9 1.83719 0.00469 
699E-9 1.83699 0.00468 
700E-9 1.8368 0.00467 
701E-9 1.83661 0.00466 
702E-9 1.83642 0.00466 
703E-9 1.83623 0.00465 
704E-9 1.83604 0.00464 
705E-9 1.83585 0.00463 
706E-9 1.83566 0.00462 
707E-9 1.83547 0.00461 
708E-9 1.83528 0.0046 
709E-9 1.8351 0.00459 
710E-9 1.83491 0.00458 
711E-9 1.83473 0.00457 
712E-9 1.83455 0.00456 
713E-9 1.83436 0.00455 
714E-9 1.83418 0.00455 
715E-9 1.834 0.00454 
716E-9 1.83382 0.00453 
717E-9 1.83364 0.00452 
718E-9 1.83346 0.00451 
719E-9 1.83328 0.0045 
720E-9 1.83311 0.00449 
721E-9 1.83293 0.00448 
722E-9 1.83275 0.00448 
723E-9 1.83258 0.00447 
724E-9 1.83241 0.00446 
725E-9 1.83223 0.00445 
726E-9 1.83206 0.00444 
727E-9 1.83189 0.00443 
728E-9 1.83172 0.00443 
729E-9 1.83155 0.00442 
730E-9 1.83138 0.00441 
731E-9 1.83121 0.0044 
732E-9 1.83104 0.00439 
733E-9 1.83087 0.00438 
734E-9 1.8307 0.00438 
735E-9 1.83054 0.00437 
736E-9 1.83037 0.00436 
737E-9 1.83021 0.00435 
738E-9 1.83005 0.00434 
739E-9 1.82988 0.00434 
740E-9 1.82972 0.00433 
741E-9 1.82956 0.00432 
742E-9 1.8294 0.00431 
743E-9 1.82924 0.00431 
744E-9 1.82908 0.0043 
745E-9 1.82892 0.00429 
746E-9 1.82876 0.00428 
747E-9 1.8286 0.00427 
748E-9 1.82844 0.00427 
749E-9 1.82829 0.00426 
750E-9 1.82813 0.00425 
751E-9 1.82798 0.00424 
752E-9 1.82782 0.00424 
753E-9 1.82767 0.00423 
754E-9 1.82751 0.00422 
755E-9 1.82736 0.00421 
756E-9 1.82721 0.00421 
757E-9 1.82706 0.0042 
758E-9 1.82691 0.00419 
759E-9 1.82676 0.00419 
760E-9 1.82661 0.00418 
761E-9 1.82646 0.00417 
762E-9 1.82631 0.00416 
763E-9 1.82616 0.00416 
764E-9 1.82601 0.00415 
765E-9 1.82587 0.00414 
766E-9 1.82572 0.00414 
767E-9 1.82558 0.00413 
768E-9 1.82543 0.00412 
769E-9 1.82529 0.00412 
770E-9 1.82514 0.00411 
771E-9 1.825 0.0041 
772E-9 1.82486 0.00409 
773E-9 1.82472 0.00409 
774E-9 1.82458 0.00408 
775E-9 1.82444 0.00407 
776E-9 1.8243 0.00407 
777E-9 1.82416 0.00406 
778E-9 1.82402 0.00405 
779E-9 1.82388 0.00405 
780E-9 1.82374 0.00404 
781E-9 1.8236 0.00403 
782E-9 1.82347 0.00403 
783E-9 1.82333 0.00402 
784E-9 1.82319 0.00401 
785E-9 1.82306 0.00401 
786E-9 1.82292 0.004 
787E-9 1.82279 0.004 
788E-9 1.82266 0.00399 
789E-9 1.82252 0.00398 
790E-9 1.82239 0.00398 
791E-9 1.82226 0.00397 
792E-9 1.82213 0.00396 
793E-9 1.822 0.00396 
794E-9 1.82187 0.00395 
795E-9 1.82174 0.00394 
796E-9 1.82161 0.00394 
797E-9 1.82148 0.00393 
798E-9 1.82135 0.00393 
799E-9 1.82122 0.00392 
800E-9 1.82109 0.00391 
