lambda n k
779E-9 2.3645 0.00482 
780E-9 2.35924 0.00419 
781E-9 2.35418 0.00364 
782E-9 2.3491 0.00317 
783E-9 2.34439 0.00275 
784E-9 2.33963 0.00239 
785E-9 2.3348 0.00208 
786E-9 2.3301 0.00181 
787E-9 2.32557 0.00157 
788E-9 2.32089 0.00137 
789E-9 2.31687 0.00119 
790E-9 2.3127 0.00104 
791E-9 2.30877 9.00504E-4 
792E-9 2.30443 7.84796E-4 
793E-9 2.30001 6.83508E-4 
794E-9 2.29605 5.9488E-4 
795E-9 2.29238 5.18266E-4 
796E-9 2.28828 4.5197E-4 
797E-9 2.28449 3.93905E-4 
798E-9 2.28059 3.43078E-4 
799E-9 2.27658 2.99596E-4 
800E-9 2.27236 2.61472E-4 
801E-9 2.26852 2.28058E-4 
802E-9 2.26536 1.99107E-4 
803E-9 2.2615 1.74014E-4 
804E-9 2.25785 1.51996E-4 
805E-9 2.25506 1.3268E-4 
806E-9 2.25086 1.16118E-4 
807E-9 2.24703 1.0157E-4 
808E-9 2.24291 8.87934E-5 
809E-9 2.23861 7.76947E-5 
810E-9 2.23469 6.80566E-5 
811E-9 2.23073 5.95813E-5 
812E-9 2.22653 5.21306E-5 
813E-9 2.22293 4.57241E-5 
814E-9 2.21863 4.00866E-5 
815E-9 2.21402 3.51246E-5 
816E-9 2.20973 3.08031E-5 
817E-9 2.20522 2.70427E-5 
818E-9 2.20087 2.3729E-5 
819E-9 2.19638 2.08096E-5 
820E-9 2.19193 1.82921E-5 
821E-9 2.18736 1.60728E-5 
822E-9 2.18305 1.41153E-5 
823E-9 2.17874 1.2406E-5 
824E-9 2.17424 1.09156E-5 
825E-9 2.16991 9.60109E-6 
826E-9 2.16576 8.44202E-6 
827E-9 2.1617 7.43453E-6 
828E-9 2.15729 6.54819E-6 
829E-9 2.15302 5.76336E-6 
830E-9 2.14847 5.07782E-6 
831E-9 2.14412 4.47282E-6 
832E-9 2.13988 3.94113E-6 
833E-9 2.13553 3.47618E-6 
834E-9 2.13107 3.06244E-6 
835E-9 2.12649 2.70539E-6 
836E-9 2.12201 2.38609E-6 
837E-9 2.11778 2.11138E-6 
838E-9 2.11332 1.86142E-6 
839E-9 2.10871 1.6432E-6 
840E-9 2.10418 1.44695E-6 
841E-9 2.1002 1.28197E-6 
842E-9 2.09584 1.13286E-6 
843E-9 2.09166 1.00324E-6 
844E-9 2.08762 8.87825E-7 
845E-9 2.08374 7.85688E-7 
846E-9 2.0801 6.95462E-7 
847E-9 2.0765 6.15654E-7 
848E-9 2.07308 5.45447E-7 
849E-9 2.06988 4.83432E-7 
850E-9 2.06692 4.27766E-7 
