lambda n k
790E-9 2.42067 0.0506 
791E-9 2.41242 0.0474 
792E-9 2.40451 0.0444 
793E-9 2.39679 0.0415 
794E-9 2.38925 0.0387 
795E-9 2.38205 0.03608 
796E-9 2.37499 0.03355 
797E-9 2.36815 0.03114 
798E-9 2.36156 0.02887 
799E-9 2.35511 0.02668 
800E-9 2.34891 0.02463 
