lambda n k
565E-9 1.02492 6.86131 
566E-9 1.02999 6.87255 
567E-9 1.03507 6.88378 
568E-9 1.04014 6.89501 
569E-9 1.04522 6.90624 
570E-9 1.05029 6.91747 
571E-9 1.05536 6.9287 
572E-9 1.06044 6.93993 
573E-9 1.06551 6.95116 
574E-9 1.07059 6.96239 
575E-9 1.07566 6.97362 
576E-9 1.08074 6.98485 
577E-9 1.08581 6.99608 
578E-9 1.09088 7.00731 
579E-9 1.09596 7.01854 
580E-9 1.10103 7.02977 
581E-9 1.10611 7.041 
582E-9 1.11118 7.05224 
583E-9 1.11625 7.06347 
584E-9 1.12133 7.0747 
585E-9 1.1264 7.08593 
586E-9 1.13148 7.09716 
587E-9 1.13655 7.10839 
588E-9 1.14163 7.11962 
589E-9 1.1467 7.13085 
590E-9 1.15177 7.14208 
591E-9 1.15685 7.15331 
592E-9 1.16192 7.16454 
593E-9 1.167 7.17577 
594E-9 1.17207 7.187 
595E-9 1.17715 7.19823 
596E-9 1.18222 7.20946 
597E-9 1.18729 7.2207 
598E-9 1.19237 7.23193 
599E-9 1.19744 7.24316 
600E-9 1.20252 7.25439 
601E-9 1.20759 7.26562 
602E-9 1.21266 7.27685 
603E-9 1.21774 7.28808 
604E-9 1.22281 7.29931 
605E-9 1.22789 7.31054 
606E-9 1.23296 7.32177 
607E-9 1.23804 7.333 
608E-9 1.24311 7.34423 
609E-9 1.24818 7.35546 
610E-9 1.25326 7.36669 
611E-9 1.25833 7.37792 
612E-9 1.26341 7.38915 
613E-9 1.26848 7.40039 
614E-9 1.27355 7.41162 
615E-9 1.27863 7.42285 
616E-9 1.2837 7.43408 
617E-9 1.28878 7.44531 
618E-9 1.29385 7.45654 
619E-9 1.29893 7.46777 
620E-9 1.304 7.479 
621E-9 1.30964 7.48948 
622E-9 1.31528 7.49996 
623E-9 1.32092 7.51044 
624E-9 1.32655 7.52092 
625E-9 1.33219 7.5314 
626E-9 1.33783 7.54188 
627E-9 1.34347 7.55236 
628E-9 1.34911 7.56285 
629E-9 1.35475 7.57333 
630E-9 1.36039 7.58381 
631E-9 1.36603 7.59429 
632E-9 1.37166 7.60477 
633E-9 1.3773 7.61525 
634E-9 1.38294 7.62573 
635E-9 1.38858 7.63621 
636E-9 1.39422 7.64669 
637E-9 1.39986 7.65717 
638E-9 1.4055 7.66765 
639E-9 1.41114 7.67813 
640E-9 1.41677 7.68861 
641E-9 1.42241 7.69909 
642E-9 1.42805 7.70957 
643E-9 1.43369 7.72005 
644E-9 1.43933 7.73054 
645E-9 1.44497 7.74102 
646E-9 1.45061 7.7515 
647E-9 1.45625 7.76198 
648E-9 1.46188 7.77246 
649E-9 1.46752 7.78294 
650E-9 1.47316 7.79342 
651E-9 1.4788 7.8039 
652E-9 1.48444 7.81438 
653E-9 1.49057 7.8249 
654E-9 1.49755 7.83549 
655E-9 1.50453 7.84608 
656E-9 1.5115 7.85667 
657E-9 1.51848 7.86727 
658E-9 1.52546 7.87786 
659E-9 1.53244 7.88845 
660E-9 1.53942 7.89904 
661E-9 1.54639 7.90963 
662E-9 1.55337 7.92022 
663E-9 1.56035 7.93081 
664E-9 1.56733 7.9414 
665E-9 1.57431 7.95199 
666E-9 1.58128 7.96258 
667E-9 1.58826 7.97318 
668E-9 1.59524 7.98377 
669E-9 1.60222 7.99436 
670E-9 1.6092 8.00495 
671E-9 1.61617 8.01554 
672E-9 1.62315 8.02613 
673E-9 1.63013 8.03672 
674E-9 1.63711 8.04731 
675E-9 1.64408 8.0579 
676E-9 1.65106 8.06849 
677E-9 1.65804 8.07909 
678E-9 1.66502 8.08968 
679E-9 1.672 8.10027 
680E-9 1.67897 8.11086 
681E-9 1.68595 8.12145 
682E-9 1.69293 8.13204 
683E-9 1.69991 8.14263 
684E-9 1.70689 8.15322 
685E-9 1.71386 8.16381 
686E-9 1.72084 8.1744 
687E-9 1.72782 8.18499 
688E-9 1.7348 8.19559 
689E-9 1.7421 8.20601 
690E-9 1.75202 8.21509 
691E-9 1.76194 8.22417 
692E-9 1.77186 8.23325 
693E-9 1.78178 8.24233 
694E-9 1.7917 8.25142 
695E-9 1.80162 8.2605 
696E-9 1.81154 8.26958 
697E-9 1.82146 8.27866 
698E-9 1.83139 8.28774 
699E-9 1.84131 8.29682 
700E-9 1.85123 8.3059 
701E-9 1.86115 8.31498 
702E-9 1.87107 8.32407 
703E-9 1.88099 8.33315 
704E-9 1.89091 8.34223 
705E-9 1.90083 8.35131 
706E-9 1.91075 8.36039 
707E-9 1.92067 8.36947 
708E-9 1.93059 8.37855 
709E-9 1.94051 8.38763 
710E-9 1.95043 8.39672 
711E-9 1.96035 8.4058 
712E-9 1.97027 8.41488 
713E-9 1.98019 8.42396 
714E-9 1.99011 8.43304 
715E-9 2.00003 8.44212 
716E-9 2.00995 8.4512 
717E-9 2.01987 8.46029 
718E-9 2.02979 8.46937 
719E-9 2.03971 8.47845 
720E-9 2.04963 8.48753 
721E-9 2.05955 8.49661 
722E-9 2.06947 8.50569 
723E-9 2.07939 8.51477 
724E-9 2.08931 8.52385 
725E-9 2.09923 8.53294 
726E-9 2.10915 8.54202 
727E-9 2.11907 8.5511 
728E-9 2.12899 8.56018 
729E-9 2.13892 8.56926 
730E-9 2.14922 8.57331 
731E-9 2.15979 8.57384 
732E-9 2.17037 8.57436 
733E-9 2.18094 8.57489 
734E-9 2.19151 8.57542 
735E-9 2.20208 8.57594 
736E-9 2.21266 8.57647 
737E-9 2.22323 8.57699 
738E-9 2.2338 8.57752 
739E-9 2.24438 8.57805 
740E-9 2.25495 8.57857 
741E-9 2.26552 8.5791 
742E-9 2.27609 8.57963 
743E-9 2.28667 8.58015 
744E-9 2.29724 8.58068 
745E-9 2.30781 8.58121 
746E-9 2.31839 8.58173 
747E-9 2.32896 8.58226 
748E-9 2.33953 8.58279 
749E-9 2.3501 8.58331 
750E-9 2.36068 8.58384 
751E-9 2.37125 8.58437 
752E-9 2.38182 8.58489 
753E-9 2.3924 8.58542 
754E-9 2.40297 8.58594 
755E-9 2.41354 8.58647 
756E-9 2.42411 8.587 
757E-9 2.43469 8.58752 
758E-9 2.44526 8.58805 
759E-9 2.45583 8.58858 
760E-9 2.46641 8.5891 
761E-9 2.47698 8.58963 
762E-9 2.48755 8.59016 
763E-9 2.49813 8.59068 
764E-9 2.5087 8.59121 
765E-9 2.51927 8.59174 
766E-9 2.52984 8.59226 
767E-9 2.54042 8.59279 
768E-9 2.55099 8.59331 
769E-9 2.56156 8.59384 
770E-9 2.57214 8.59437 
771E-9 2.58271 8.59489 
772E-9 2.59328 8.59542 
773E-9 2.60385 8.59595 
774E-9 2.61443 8.59647 
775E-9 2.625 8.597 
776E-9 2.62732 8.59143 
777E-9 2.62965 8.58585 
778E-9 2.63197 8.58028 
779E-9 2.63429 8.5747 
780E-9 2.63661 8.56913 
781E-9 2.63894 8.56355 
782E-9 2.64126 8.55798 
783E-9 2.64358 8.55241 
784E-9 2.6459 8.54683 
785E-9 2.64823 8.54126 
786E-9 2.65055 8.53568 
787E-9 2.65287 8.53011 
788E-9 2.65519 8.52454 
789E-9 2.65752 8.51896 
790E-9 2.65984 8.51339 
791E-9 2.66216 8.50781 
792E-9 2.66448 8.50224 
793E-9 2.66681 8.49666 
794E-9 2.66913 8.49109 
795E-9 2.67145 8.48552 
796E-9 2.67377 8.47994 
797E-9 2.6761 8.47437 
798E-9 2.67842 8.46879 
799E-9 2.68074 8.46322 
800E-9 2.68306 8.45765 
