lambda n k
598E-9 1.76311 0.08936 
599E-9 1.76265 0.09089 
600E-9 1.76219 0.08774 
601E-9 1.76165 0.08706 
602E-9 1.76115 0.08748 
603E-9 1.76065 0.09039 
604E-9 1.76019 0.0922 
605E-9 1.75971 0.08736 
606E-9 1.75922 0.08695 
607E-9 1.75872 0.08598 
608E-9 1.75821 0.08501 
609E-9 1.75769 0.08626 
610E-9 1.7572 0.08668 
611E-9 1.7567 0.08767 
612E-9 1.75625 0.08641 
613E-9 1.7558 0.08486 
614E-9 1.75537 0.085 
615E-9 1.75494 0.08683 
616E-9 1.75449 0.08584 
617E-9 1.75402 0.08938 
618E-9 1.75352 0.08782 
619E-9 1.75302 0.08512 
620E-9 1.75253 0.08526 
621E-9 1.75208 0.08739 
622E-9 1.75163 0.08582 
623E-9 1.75117 0.08567 
624E-9 1.75074 0.08553 
625E-9 1.75039 0.08452 
626E-9 1.75012 0.08609 
627E-9 1.7499 0.08105 
628E-9 1.74965 0.08204 
629E-9 1.74943 0.08246 
630E-9 1.74923 0.08028 
631E-9 1.74907 0.08475 
632E-9 1.74891 0.08228 
633E-9 1.74872 0.08357 
634E-9 1.7485 0.07992 
635E-9 1.74826 0.07947 
636E-9 1.748 0.08105 
637E-9 1.74781 0.07884 
638E-9 1.74769 0.07984 
639E-9 1.7475 0.08085 
640E-9 1.74733 0.07481 
641E-9 1.74711 0.08257 
642E-9 1.74695 0.07681 
643E-9 1.74681 0.07752 
644E-9 1.74664 0.07941 
645E-9 1.7465 0.08131 
646E-9 1.74634 0.08114 
647E-9 1.74615 0.07652 
648E-9 1.74601 0.07783 
649E-9 1.7459 0.07914 
650E-9 1.74581 0.08045 
651E-9 1.7457 0.07729 
652E-9 1.7456 0.0789 
653E-9 1.74548 0.07843 
654E-9 1.74537 0.07555 
655E-9 1.74521 0.07476 
656E-9 1.74507 0.06586 
657E-9 1.74497 0.06656 
658E-9 1.74489 0.06998 
659E-9 1.74477 0.07703 
660E-9 1.74468 0.07473 
661E-9 1.74457 0.07666 
662E-9 1.74446 0.07678 
663E-9 1.7443 0.07416 
664E-9 1.74416 0.07457 
665E-9 1.74402 0.07408 
666E-9 1.74391 0.07724 
667E-9 1.74376 0.07674 
668E-9 1.74362 0.07349 
669E-9 1.74344 0.07697 
670E-9 1.74326 0.07586 
671E-9 1.74309 0.07659 
672E-9 1.74292 0.07393 
673E-9 1.74272 0.07558 
674E-9 1.74256 0.07384 
675E-9 1.7424 0.07209 
676E-9 1.74221 0.07344 
677E-9 1.74203 0.07758 
678E-9 1.74189 0.07677 
679E-9 1.74174 0.07314 
680E-9 1.74161 0.07294 
681E-9 1.74144 0.07586 
682E-9 1.74123 0.07597 
683E-9 1.74107 0.07577 
684E-9 1.74087 0.07337 
685E-9 1.74068 0.07442 
686E-9 1.74043 0.06981 
687E-9 1.74022 0.07401 
688E-9 1.74009 0.07317 
689E-9 1.74002 0.0717 
690E-9 1.73994 0.07496 
691E-9 1.73984 0.0681 
692E-9 1.73974 0.06979 
693E-9 1.73967 0.06576 
694E-9 1.73962 0.07126 
695E-9 1.73955 0.07136 
696E-9 1.73944 0.06828 
697E-9 1.73936 0.07125 
698E-9 1.73925 0.06975 
699E-9 1.73917 0.07113 
700E-9 1.73908 0.07027 
701E-9 1.73904 0.07037 
702E-9 1.73902 0.0679 
703E-9 1.73894 0.06606 
704E-9 1.73889 0.06551 
705E-9 1.7388 0.0711 
706E-9 1.73872 0.06732 
707E-9 1.7386 0.06709 
708E-9 1.73847 0.06945 
709E-9 1.73836 0.07053 
710E-9 1.73823 0.07063 
711E-9 1.73808 0.0691 
712E-9 1.73798 0.06919 
713E-9 1.7379 0.06864 
714E-9 1.73783 0.07135 
715E-9 1.73774 0.06916 
716E-9 1.73766 0.07254 
717E-9 1.73761 0.06869 
718E-9 1.73752 0.06978 
719E-9 1.73742 0.06757 
720E-9 1.73737 0.06964 
721E-9 1.73734 0.06709 
722E-9 1.73731 0.06454 
723E-9 1.73726 0.06529 
724E-9 1.73725 0.06638 
725E-9 1.73723 0.06414 
726E-9 1.73724 0.06356 
727E-9 1.73721 0.06399 
728E-9 1.73722 0.0624 
729E-9 1.73721 0.06216 
730E-9 1.73721 0.06592 
731E-9 1.73717 0.06434 
732E-9 1.73714 0.06577 
733E-9 1.73707 0.06485 
734E-9 1.73699 0.0646 
735E-9 1.7369 0.06031 
736E-9 1.7368 0.06309 
737E-9 1.73669 0.05777 
