lambda n k
576E-9 1.47484 0.03751 
577E-9 1.47405 0.03779 
578E-9 1.47326 0.03807 
579E-9 1.47247 0.03835 
580E-9 1.47168 0.03863 
581E-9 1.47089 0.03891 
582E-9 1.4701 0.03919 
583E-9 1.46931 0.03948 
584E-9 1.46852 0.03976 
585E-9 1.46773 0.04004 
586E-9 1.46713 0.04032 
587E-9 1.46713 0.0406 
588E-9 1.46713 0.04088 
589E-9 1.46713 0.04116 
590E-9 1.46713 0.04145 
591E-9 1.46713 0.04173 
592E-9 1.46713 0.04201 
593E-9 1.46713 0.04229 
594E-9 1.46684 0.04257 
595E-9 1.46605 0.04285 
596E-9 1.46526 0.04313 
597E-9 1.46447 0.04342 
598E-9 1.46368 0.0437 
599E-9 1.46289 0.04398 
600E-9 1.4621 0.04426 
601E-9 1.46131 0.04454 
602E-9 1.46114 0.04482 
603E-9 1.46114 0.0451 
604E-9 1.46114 0.04538 
605E-9 1.46114 0.04567 
606E-9 1.46047 0.04595 
607E-9 1.45968 0.04623 
608E-9 1.45889 0.04651 
609E-9 1.4581 0.04679 
610E-9 1.45731 0.04707 
611E-9 1.45652 0.04735 
612E-9 1.45573 0.04764 
613E-9 1.45515 0.04792 
614E-9 1.45515 0.0482 
615E-9 1.45515 0.04848 
616E-9 1.45515 0.04876 
617E-9 1.45488 0.04904 
618E-9 1.45409 0.04932 
619E-9 1.45331 0.04961 
620E-9 1.45252 0.04989 
621E-9 1.45173 0.05017 
622E-9 1.45094 0.05045 
623E-9 1.45015 0.05073 
624E-9 1.44936 0.05101 
625E-9 1.44916 0.05129 
626E-9 1.44916 0.05157 
627E-9 1.44916 0.05186 
628E-9 1.44916 0.05214 
629E-9 1.44916 0.05242 
630E-9 1.44916 0.0527 
631E-9 1.44916 0.05298 
632E-9 1.44916 0.05326 
633E-9 1.44846 0.05354 
634E-9 1.44767 0.05383 
635E-9 1.44688 0.05411 
636E-9 1.44609 0.05439 
637E-9 1.4453 0.05467 
638E-9 1.44451 0.05495 
639E-9 1.44372 0.05523 
640E-9 1.44317 0.05551 
641E-9 1.44317 0.0558 
642E-9 1.44317 0.05608 
643E-9 1.44317 0.05636 
644E-9 1.44317 0.05664 
645E-9 1.44317 0.05692 
646E-9 1.44317 0.0572 
647E-9 1.44317 0.05748 
648E-9 1.44245 0.05776 
649E-9 1.44081 0.05805 
650E-9 1.43917 0.05833 
651E-9 1.43753 0.05861 
652E-9 1.43719 0.05889 
653E-9 1.43719 0.05917 
654E-9 1.43719 0.05945 
655E-9 1.43719 0.05973 
656E-9 1.43651 0.06002 
657E-9 1.43572 0.0603 
658E-9 1.43493 0.06058 
659E-9 1.43414 0.06086 
660E-9 1.43335 0.06114 
661E-9 1.43256 0.06142 
662E-9 1.43177 0.0617 
663E-9 1.4312 0.06198 
664E-9 1.4312 0.06227 
665E-9 1.4312 0.06255 
666E-9 1.4312 0.06283 
667E-9 1.4312 0.06311 
668E-9 1.4312 0.06339 
669E-9 1.4312 0.06367 
670E-9 1.4312 0.06395 
671E-9 1.43087 0.06424 
672E-9 1.43008 0.06452 
673E-9 1.42929 0.0648 
674E-9 1.4285 0.06508 
675E-9 1.42772 0.06536 
676E-9 1.42693 0.06564 
677E-9 1.42614 0.06592 
678E-9 1.42535 0.06621 
679E-9 1.42521 0.06649 
680E-9 1.42521 0.06677 
681E-9 1.42521 0.06705 
682E-9 1.42521 0.06733 
683E-9 1.42521 0.06761 
684E-9 1.42521 0.06789 
