lambda n k
953E-9 0.04 6.7628 
954E-9 0.04 6.7702 
955E-9 0.04 6.7776 
956E-9 0.04 6.785 
957E-9 0.04 6.7924 
958E-9 0.04 6.7998 
959E-9 0.04 6.8072 
960E-9 0.04 6.8146 
961E-9 0.04 6.8219 
962E-9 0.04 6.8293 
963E-9 0.04 6.8367 
964E-9 0.04 6.8441 
965E-9 0.04 6.8515 
966E-9 0.04 6.8589 
967E-9 0.04 6.8663 
968E-9 0.04 6.8737 
969E-9 0.04 6.881 
970E-9 0.04 6.8884 
971E-9 0.04 6.8958 
972E-9 0.04 6.9032 
973E-9 0.04 6.9106 
974E-9 0.04 6.918 
975E-9 0.04 6.9254 
976E-9 0.04 6.9328 
977E-9 0.04 6.9402 
978E-9 0.04 6.9475 
979E-9 0.04 6.9549 
980E-9 0.04 6.9623 
981E-9 0.04 6.9697 
982E-9 0.04 6.9771 
983E-9 0.04 6.9845 
984E-9 0.04 6.9919 
985E-9 0.04 6.9996 
986E-9 0.04 7.0074 
987E-9 0.04 7.0151 
988E-9 0.04 7.0229 
989E-9 0.04 7.0306 
990E-9 0.04 7.0384 
991E-9 0.04 7.0461 
992E-9 0.04 7.0539 
993E-9 0.04 7.0616 
994E-9 0.04 7.0694 
995E-9 0.04 7.0771 
996E-9 0.04 7.0849 
997E-9 0.04 7.0926 
998E-9 0.04 7.1004 
999E-9 0.04 7.1082 
1000E-9 0.04 7.1159 
