lambda n k
666E-9 2.053796 1.338466 
667E-9 2.060719 1.334941 
668E-9 2.067122 1.331542 
669E-9 2.073028 1.32832 
670E-9 2.078461 1.325321 
671E-9 2.083451 1.322587 
672E-9 2.088027 1.320161 
673E-9 2.092223 1.318081 
674E-9 2.096076 1.316381 
675E-9 2.099622 1.315096 
676E-9 2.102905 1.314256 
677E-9 2.105969 1.313887 
678E-9 2.108864 1.314014 
679E-9 2.111646 1.314652 
680E-9 2.114367 1.315799 
681E-9 2.117069 1.317453 
682E-9 2.119789 1.319615 
683E-9 2.122567 1.322284 
684E-9 2.125439 1.325459 
685E-9 2.128444 1.329137 
686E-9 2.131618 1.333317 
687E-9 2.135001 1.337994 
688E-9 2.138631 1.343163 
689E-9 2.142547 1.348816 
690E-9 2.146789 1.354946 
691E-9 2.151399 1.361542 
692E-9 2.156418 1.36859 
693E-9 2.16189 1.376079 
694E-9 2.16786 1.383989 
695E-9 2.174376 1.392301 
696E-9 2.181489 1.400991 
697E-9 2.189255 1.410031 
698E-9 2.197745 1.419373 
699E-9 2.207013 1.428935 
700E-9 2.217078 1.438636 
701E-9 2.227948 1.448404 
702E-9 2.239623 1.458175 
703E-9 2.252099 1.467889 
704E-9 2.265367 1.477491 
705E-9 2.279416 1.48693 
706E-9 2.294234 1.496161 
707E-9 2.309805 1.505139 
708E-9 2.326114 1.513826 
709E-9 2.343145 1.522184 
710E-9 2.360882 1.530178 
711E-9 2.37931 1.537776 
712E-9 2.398414 1.54495 
713E-9 2.418181 1.551669 
714E-9 2.438598 1.557907 
715E-9 2.459659 1.563637 
716E-9 2.481357 1.568833 
717E-9 2.503696 1.573466 
718E-9 2.52669 1.577498 
719E-9 2.550353 1.580855 
720E-9 2.574655 1.583458 
721E-9 2.599556 1.585241 
722E-9 2.625011 1.58615 
723E-9 2.650969 1.586135 
724E-9 2.677376 1.585155 
725E-9 2.704176 1.583172 
726E-9 2.731315 1.580154 
727E-9 2.758734 1.576073 
728E-9 2.786378 1.570903 
729E-9 2.814184 1.564622 
730E-9 2.842099 1.557212 
731E-9 2.870056 1.548655 
732E-9 2.897999 1.538936 
733E-9 2.92586 1.528044 
734E-9 2.953577 1.515967 
735E-9 2.981078 1.502698 
736E-9 3.008292 1.488228 
737E-9 3.03514 1.472555 
738E-9 3.061533 1.455676 
739E-9 3.087363 1.437599 
740E-9 3.112495 1.418377 
741E-9 3.136842 1.398117 
742E-9 3.160366 1.376908 
743E-9 3.183033 1.35483 
744E-9 3.204823 1.331953 
745E-9 3.225723 1.308342 
746E-9 3.24572 1.284053 
747E-9 3.264808 1.259138 
748E-9 3.28298 1.233646 
749E-9 3.300232 1.207621 
750E-9 3.31656 1.181107 
751E-9 3.33196 1.154142 
752E-9 3.346433 1.126761 
753E-9 3.359974 1.099001 
754E-9 3.372581 1.070891 
755E-9 3.384254 1.042463 
756E-9 3.394985 1.013746 
757E-9 3.404773 0.98477 
758E-9 3.413611 0.955558 
759E-9 3.421493 0.926135 
760E-9 3.428407 0.896527 
