lambda n k
732E-9 2.07938 0.00117 
733E-9 2.07886 0.00113 
734E-9 2.07834 0.00108 
735E-9 2.07783 0.00104 
736E-9 2.07731 9.94139E-4 
737E-9 2.07679 9.49829E-4 
738E-9 2.07627 9.05518E-4 
739E-9 2.07576 8.61208E-4 
740E-9 2.07524 8.16898E-4 
741E-9 2.07476 7.87481E-4 
742E-9 2.07429 7.58064E-4 
743E-9 2.07381 7.28647E-4 
744E-9 2.07334 6.9923E-4 
745E-9 2.07286 6.69813E-4 
746E-9 2.07238 6.40395E-4 
747E-9 2.07191 6.10978E-4 
748E-9 2.07143 5.81561E-4 
749E-9 2.07096 5.52144E-4 
750E-9 2.07048 5.22727E-4 
751E-9 2.07004 5.03554E-4 
752E-9 2.0696 4.84381E-4 
753E-9 2.06917 4.65207E-4 
754E-9 2.06873 4.46034E-4 
755E-9 2.06829 4.26861E-4 
756E-9 2.06785 4.07688E-4 
757E-9 2.06741 3.88515E-4 
758E-9 2.06698 3.69341E-4 
759E-9 2.06654 3.50168E-4 
760E-9 2.0661 3.30995E-4 
761E-9 2.06569 3.18662E-4 
762E-9 2.06529 3.06329E-4 
763E-9 2.06488 2.93996E-4 
764E-9 2.06448 2.81663E-4 
765E-9 2.06407 2.6933E-4 
766E-9 2.06366 2.56996E-4 
767E-9 2.06326 2.44663E-4 
768E-9 2.06285 2.3233E-4 
769E-9 2.06245 2.19997E-4 
770E-9 2.06204 2.07664E-4 
771E-9 2.06166 1.99822E-4 
772E-9 2.06129 1.91979E-4 
773E-9 2.06091 1.84137E-4 
774E-9 2.06053 1.76295E-4 
775E-9 2.06016 1.68453E-4 
776E-9 2.05978 1.6061E-4 
777E-9 2.0594 1.52768E-4 
778E-9 2.05902 1.44926E-4 
779E-9 2.05865 1.37083E-4 
780E-9 2.05827 1.29241E-4 
781E-9 2.05792 1.24304E-4 
782E-9 2.05757 1.19368E-4 
783E-9 2.05722 1.14431E-4 
784E-9 2.05687 1.09494E-4 
785E-9 2.05652 1.04557E-4 
786E-9 2.05617 9.96207E-5 
787E-9 2.05582 9.4684E-5 
788E-9 2.05547 8.97472E-5 
789E-9 2.05512 8.48105E-5 
790E-9 2.05477 7.98738E-5 
791E-9 2.05444 7.67932E-5 
792E-9 2.05411 7.37126E-5 
793E-9 2.05379 7.0632E-5 
794E-9 2.05346 6.75514E-5 
795E-9 2.05313 6.44708E-5 
796E-9 2.0528 6.13902E-5 
797E-9 2.05247 5.83096E-5 
798E-9 2.05215 5.5229E-5 
799E-9 2.05182 5.21484E-5 
800E-9 2.05149 4.90678E-5 
801E-9 2.05118 4.716E-5 
802E-9 2.05088 4.52521E-5 
803E-9 2.05057 4.33443E-5 
804E-9 2.05026 4.14364E-5 
805E-9 2.04996 3.95286E-5 
806E-9 2.04965 3.76207E-5 
807E-9 2.04934 3.57129E-5 
808E-9 2.04903 3.3805E-5 
809E-9 2.04873 3.18972E-5 
810E-9 2.04842 2.99893E-5 
811E-9 2.04813 2.88154E-5 
812E-9 2.04784 2.76415E-5 
813E-9 2.04756 2.64676E-5 
814E-9 2.04727 2.52937E-5 
815E-9 2.04698 2.41198E-5 
816E-9 2.04669 2.29459E-5 
817E-9 2.0464 2.1772E-5 
818E-9 2.04612 2.05981E-5 
819E-9 2.04583 1.94242E-5 
820E-9 2.04554 1.82503E-5 
821E-9 2.04527 1.7532E-5 
822E-9 2.045 1.68137E-5 
823E-9 2.04472 1.60954E-5 
824E-9 2.04445 1.53771E-5 
825E-9 2.04418 1.46588E-5 
826E-9 2.04391 1.39404E-5 
827E-9 2.04364 1.32221E-5 
828E-9 2.04336 1.25038E-5 
829E-9 2.04309 1.17855E-5 
830E-9 2.04282 1.10672E-5 
831E-9 2.04256 1.06297E-5 
832E-9 2.04231 1.01922E-5 
833E-9 2.04205 9.75474E-6 
834E-9 2.0418 9.31725E-6 
835E-9 2.04154 8.87976E-6 
836E-9 2.04128 8.44227E-6 
837E-9 2.04103 8.00478E-6 
838E-9 2.04077 7.5673E-6 
839E-9 2.04052 7.12981E-6 
840E-9 2.04026 6.69232E-6 
841E-9 2.04002 6.42689E-6 
842E-9 2.03977 6.16145E-6 
843E-9 2.03953 5.89602E-6 
844E-9 2.03929 5.63058E-6 
845E-9 2.03905 5.36515E-6 
846E-9 2.0388 5.09972E-6 
847E-9 2.03856 4.83428E-6 
848E-9 2.03832 4.56885E-6 
849E-9 2.03807 4.30341E-6 
850E-9 2.03783 4.03798E-6 
851E-9 2.0376 3.87744E-6 
852E-9 2.03737 3.7169E-6 
853E-9 2.03714 3.55636E-6 
854E-9 2.03691 3.39582E-6 
855E-9 2.03668 3.23528E-6 
856E-9 2.03645 3.07473E-6 
857E-9 2.03622 2.91419E-6 
858E-9 2.03599 2.75365E-6 
859E-9 2.03576 2.59311E-6 
860E-9 2.03553 2.43257E-6 
861E-9 2.03531 2.33571E-6 
862E-9 2.03509 2.23885E-6 
863E-9 2.03487 2.14199E-6 
864E-9 2.03465 2.04513E-6 
865E-9 2.03444 1.94827E-6 
866E-9 2.03422 1.8514E-6 
867E-9 2.034 1.75454E-6 
868E-9 2.03378 1.65768E-6 
869E-9 2.03356 1.56082E-6 
870E-9 2.03334 1.46396E-6 
871E-9 2.03313 1.40563E-6 
872E-9 2.03292 1.3473E-6 
873E-9 2.03272 1.28896E-6 
874E-9 2.03251 1.23063E-6 
875E-9 2.0323 1.1723E-6 
876E-9 2.03209 1.11397E-6 
877E-9 2.03188 1.05563E-6 
878E-9 2.03168 9.97302E-7 
879E-9 2.03147 9.3897E-7 
880E-9 2.03126 8.80638E-7 
881E-9 2.03106 8.45553E-7 
882E-9 2.03086 8.10468E-7 
883E-9 2.03067 7.75383E-7 
884E-9 2.03047 7.40298E-7 
885E-9 2.03027 7.05213E-7 
886E-9 2.03007 6.70127E-7 
887E-9 2.02987 6.35042E-7 
888E-9 2.02968 5.99957E-7 
889E-9 2.02948 5.64872E-7 
890E-9 2.02928 5.29787E-7 
891E-9 2.02909 5.087E-7 
892E-9 2.0289 4.87613E-7 
893E-9 2.02871 4.66527E-7 
894E-9 2.02852 4.4544E-7 
895E-9 2.02834 4.24353E-7 
896E-9 2.02815 4.03266E-7 
897E-9 2.02796 3.82179E-7 
898E-9 2.02777 3.61093E-7 
899E-9 2.02758 3.40006E-7 
900E-9 2.02739 3.18919E-7 
901E-9 2.02721 3.06248E-7 
902E-9 2.02703 2.93577E-7 
903E-9 2.02685 2.80907E-7 
904E-9 2.02667 2.68236E-7 
905E-9 2.02649 2.55565E-7 
906E-9 2.02631 2.42894E-7 
907E-9 2.02613 2.30223E-7 
908E-9 2.02595 2.17553E-7 
909E-9 2.02577 2.04882E-7 
910E-9 2.02559 1.92211E-7 
911E-9 2.02542 1.84596E-7 
912E-9 2.02525 1.7698E-7 
913E-9 2.02507 1.69365E-7 
914E-9 2.0249 1.61749E-7 
915E-9 2.02473 1.54134E-7 
916E-9 2.02456 1.46518E-7 
917E-9 2.02439 1.38903E-7 
918E-9 2.02421 1.31287E-7 
919E-9 2.02404 1.23672E-7 
920E-9 2.02387 1.16056E-7 
921E-9 2.02371 1.11475E-7 
922E-9 2.02354 1.06895E-7 
923E-9 2.02338 1.02314E-7 
924E-9 2.02321 9.77338E-8 
925E-9 2.02305 9.31532E-8 
926E-9 2.02288 8.85726E-8 
927E-9 2.02272 8.39921E-8 
928E-9 2.02255 7.94115E-8 
929E-9 2.02239 7.4831E-8 
930E-9 2.02222 7.02504E-8 
931E-9 2.02206 6.7492E-8 
932E-9 2.0219 6.47335E-8 
933E-9 2.02175 6.19751E-8 
934E-9 2.02159 5.92166E-8 
935E-9 2.02143 5.64582E-8 
936E-9 2.02127 5.36997E-8 
937E-9 2.02111 5.09413E-8 
938E-9 2.02096 4.81828E-8 
939E-9 2.0208 4.54244E-8 
940E-9 2.02064 4.26659E-8 
941E-9 2.02049 4.10019E-8 
942E-9 2.02034 3.93378E-8 
943E-9 2.02018 3.76738E-8 
944E-9 2.02003 3.60097E-8 
945E-9 2.01988 3.43457E-8 
946E-9 2.01973 3.26817E-8 
947E-9 2.01958 3.10176E-8 
948E-9 2.01942 2.93536E-8 
949E-9 2.01927 2.76895E-8 
950E-9 2.01912 2.60255E-8 
951E-9 2.01898 2.50194E-8 
952E-9 2.01883 2.40132E-8 
953E-9 2.01869 2.30071E-8 
954E-9 2.01854 2.20009E-8 
955E-9 2.0184 2.09948E-8 
956E-9 2.01825 1.99886E-8 
957E-9 2.01811 1.89825E-8 
958E-9 2.01796 1.79763E-8 
959E-9 2.01782 1.69702E-8 
960E-9 2.01767 1.5964E-8 
961E-9 2.01753 1.53539E-8 
962E-9 2.01739 1.47437E-8 
963E-9 2.01725 1.41336E-8 
964E-9 2.01711 1.35234E-8 
965E-9 2.01698 1.29133E-8 
966E-9 2.01684 1.23031E-8 
967E-9 2.0167 1.1693E-8 
968E-9 2.01656 1.10828E-8 
969E-9 2.01642 1.04727E-8 
970E-9 2.01628 9.86256E-9 
971E-9 2.01615 9.49119E-9 
972E-9 2.01601 9.11981E-9 
973E-9 2.01588 8.74844E-9 
974E-9 2.01574 8.37706E-9 
975E-9 2.01561 8.00569E-9 
976E-9 2.01548 7.63432E-9 
977E-9 2.01534 7.26294E-9 
978E-9 2.01521 6.89157E-9 
979E-9 2.01507 6.52019E-9 
980E-9 2.01494 6.14882E-9 
981E-9 2.01481 5.92173E-9 
982E-9 2.01468 5.69465E-9 
983E-9 2.01455 5.46756E-9 
984E-9 2.01442 5.24047E-9 
985E-9 2.0143 5.01339E-9 
986E-9 2.01417 4.7863E-9 
987E-9 2.01404 4.55921E-9 
988E-9 2.01391 4.33212E-9 
989E-9 2.01378 4.10504E-9 
990E-9 2.01365 3.87795E-9 
991E-9 2.01353 3.73829E-9 
992E-9 2.0134 3.59863E-9 
993E-9 2.01328 3.45896E-9 
994E-9 2.01315 3.3193E-9 
995E-9 2.01303 3.17964E-9 
996E-9 2.01291 3.03998E-9 
997E-9 2.01278 2.90032E-9 
998E-9 2.01266 2.76065E-9 
999E-9 2.01253 2.62099E-9 
1000E-9 2.01241 2.48133E-9 
1001E-9 2.01229 2.39482E-9 
1002E-9 2.01217 2.30831E-9 
1003E-9 2.01205 2.22179E-9 
1004E-9 2.01193 2.13528E-9 
1005E-9 2.01182 2.04877E-9 
1006E-9 2.0117 1.96226E-9 
1007E-9 2.01158 1.87575E-9 
1008E-9 2.01146 1.78923E-9 
1009E-9 2.01134 1.70272E-9 
1010E-9 2.01122 1.61621E-9 
1011E-9 2.01111 1.56214E-9 
1012E-9 2.01099 1.50807E-9 
1013E-9 2.01088 1.454E-9 
1014E-9 2.01076 1.39993E-9 
1015E-9 2.01065 1.34586E-9 
1016E-9 2.01053 1.29178E-9 
1017E-9 2.01042 1.23771E-9 
1018E-9 2.0103 1.18364E-9 
1019E-9 2.01019 1.12957E-9 
1020E-9 2.01007 1.0755E-9 
1021E-9 2.00996 1.04133E-9 
1022E-9 2.00985 1.00715E-9 
1023E-9 2.00974 9.72979E-10 
1024E-9 2.00963 9.38805E-10 
1025E-9 2.00952 9.04632E-10 
1026E-9 2.0094 8.70458E-10 
1027E-9 2.00929 8.36284E-10 
1028E-9 2.00918 8.0211E-10 
1029E-9 2.00907 7.67937E-10 
1030E-9 2.00896 7.33763E-10 
1031E-9 2.00885 7.11866E-10 
1032E-9 2.00875 6.8997E-10 
1033E-9 2.00864 6.68073E-10 
1034E-9 2.00853 6.46176E-10 
1035E-9 2.00843 6.2428E-10 
1036E-9 2.00832 6.02383E-10 
1037E-9 2.00821 5.80486E-10 
1038E-9 2.0081 5.58589E-10 
1039E-9 2.008 5.36693E-10 
1040E-9 2.00789 5.14796E-10 
1041E-9 2.00779 5.00529E-10 
1042E-9 2.00768 4.86263E-10 
1043E-9 2.00758 4.71996E-10 
1044E-9 2.00748 4.57729E-10 
1045E-9 2.00738 4.43463E-10 
1046E-9 2.00727 4.29196E-10 
1047E-9 2.00717 4.14929E-10 
1048E-9 2.00707 4.00662E-10 
1049E-9 2.00696 3.86396E-10 
1050E-9 2.00686 3.72129E-10 
1051E-9 2.00676 3.62647E-10 
1052E-9 2.00666 3.53165E-10 
1053E-9 2.00656 3.43682E-10 
1054E-9 2.00646 3.342E-10 
1055E-9 2.00636 3.24718E-10 
1056E-9 2.00626 3.15236E-10 
1057E-9 2.00616 3.05754E-10 
1058E-9 2.00606 2.96271E-10 
1059E-9 2.00596 2.86789E-10 
1060E-9 2.00586 2.77307E-10 
1061E-9 2.00576 2.70858E-10 
1062E-9 2.00567 2.64408E-10 
1063E-9 2.00557 2.57959E-10 
1064E-9 2.00548 2.51509E-10 
1065E-9 2.00538 2.4506E-10 
1066E-9 2.00528 2.38611E-10 
1067E-9 2.00519 2.32161E-10 
1068E-9 2.00509 2.25712E-10 
1069E-9 2.005 2.19262E-10 
1070E-9 2.0049 2.12813E-10 
1071E-9 2.00481 2.08312E-10 
1072E-9 2.00471 2.0381E-10 
1073E-9 2.00462 1.99309E-10 
1074E-9 2.00453 1.94807E-10 
1075E-9 2.00444 1.90306E-10 
1076E-9 2.00434 1.85805E-10 
1077E-9 2.00425 1.81303E-10 
1078E-9 2.00416 1.76802E-10 
1079E-9 2.00406 1.723E-10 
1080E-9 2.00397 1.67799E-10 
1081E-9 2.00388 1.64569E-10 
1082E-9 2.00379 1.61339E-10 
1083E-9 2.0037 1.58109E-10 
1084E-9 2.00361 1.54879E-10 
1085E-9 2.00352 1.51649E-10 
1086E-9 2.00343 1.48418E-10 
1087E-9 2.00334 1.45188E-10 
1088E-9 2.00325 1.41958E-10 
1089E-9 2.00316 1.38728E-10 
