lambda n k
610E-9 1.33098 0.78057 
611E-9 1.33624 0.79306 
612E-9 1.34171 0.80523 
613E-9 1.3475 0.81685 
614E-9 1.35364 0.82784 
615E-9 1.35997 0.83846 
616E-9 1.36668 0.84826 
617E-9 1.37364 0.85749 
618E-9 1.38079 0.86626 
619E-9 1.38834 0.87399 
620E-9 1.39607 0.88126 
621E-9 1.40406 0.8878 
622E-9 1.41236 0.89342 
623E-9 1.42083 0.89856 
624E-9 1.42962 0.90276 
625E-9 1.43861 0.90637 
626E-9 1.44775 0.90958 
627E-9 1.4572 0.91198 
628E-9 1.46676 0.91412 
629E-9 1.47648 0.91589 
630E-9 1.48639 0.91726 
631E-9 1.4964 0.91847 
632E-9 1.50656 0.91943 
633E-9 1.51683 0.92026 
634E-9 1.52717 0.92101 
635E-9 1.53763 0.92171 
636E-9 1.54814 0.92244 
637E-9 1.5587 0.9232 
638E-9 1.56932 0.92411 
639E-9 1.57996 0.92513 
640E-9 1.59062 0.92634 
641E-9 1.60128 0.92782 
642E-9 1.61193 0.92947 
643E-9 1.62255 0.93153 
644E-9 1.63314 0.93388 
645E-9 1.64369 0.9365 
646E-9 1.65416 0.93972 
647E-9 1.66457 0.94321 
648E-9 1.67491 0.94717 
649E-9 1.68513 0.95172 
650E-9 1.69529 0.95659 
651E-9 1.7053 0.96216 
652E-9 1.71521 0.96825 
653E-9 1.72503 0.97471 
654E-9 1.73465 0.9821 
655E-9 1.74419 0.98991 
656E-9 1.75359 0.9983 
657E-9 1.76282 1.00749 
658E-9 1.77198 1.01704 
659E-9 1.78103 1.02721 
660E-9 1.79003 1.03774 
661E-9 1.79901 1.04851 
662E-9 1.80797 1.05963 
663E-9 1.81696 1.07084 
664E-9 1.82597 1.08215 
665E-9 1.83507 1.09346 
666E-9 1.84422 1.10474 
667E-9 1.85347 1.1159 
668E-9 1.86285 1.12685 
669E-9 1.87231 1.13765 
670E-9 1.88196 1.14804 
671E-9 1.89174 1.15812 
672E-9 1.90164 1.16792 
673E-9 1.9118 1.17705 
674E-9 1.92208 1.18584 
675E-9 1.93256 1.19408 
676E-9 1.94329 1.2016 
677E-9 1.95415 1.20871 
678E-9 1.96531 1.21496 
679E-9 1.97669 1.22054 
680E-9 1.98822 1.22564 
681E-9 2.00016 1.22952 
682E-9 2.01228 1.23285 
683E-9 2.02465 1.23542 
684E-9 2.03741 1.23685 
685E-9 2.05037 1.23769 
686E-9 2.0637 1.23742 
687E-9 2.07739 1.23617 
688E-9 2.0913 1.23429 
689E-9 2.10575 1.23095 
690E-9 2.12051 1.22684 
691E-9 2.13559 1.22189 
692E-9 2.15127 1.21546 
693E-9 2.16725 1.20834 
694E-9 2.18374 1.20004 
695E-9 2.20075 1.19059 
696E-9 2.21805 1.18049 
697E-9 2.2359 1.16915 
698E-9 2.25405 1.15714 
699E-9 2.27245 1.14456 
700E-9 2.29128 1.13096 
701E-9 2.31026 1.11699 
702E-9 2.32947 1.10245 
703E-9 2.34888 1.08732 
704E-9 2.36838 1.0719 
705E-9 2.38802 1.05601 
706E-9 2.40771 1.03982 
707E-9 2.42742 1.02343 
708E-9 2.44711 1.00669 
709E-9 2.46674 0.98984 
710E-9 2.48631 0.97285 
