lambda n k
559E-9 2.285145 0.937803 
560E-9 2.297153 0.936206 
561E-9 2.309701 0.93439 
562E-9 2.322795 0.93227 
563E-9 2.33643 0.929764 
564E-9 2.350587 0.926786 
565E-9 2.365236 0.923252 
566E-9 2.380337 0.919084 
567E-9 2.395838 0.914207 
568E-9 2.411677 0.908554 
569E-9 2.427783 0.902064 
570E-9 2.444077 0.894686 
571E-9 2.460476 0.88638 
572E-9 2.476889 0.877115 
573E-9 2.493225 0.86687 
574E-9 2.509389 0.855639 
575E-9 2.525286 0.843422 
576E-9 2.540822 0.830233 
577E-9 2.555907 0.816097 
578E-9 2.570452 0.801046 
579E-9 2.584374 0.785124 
580E-9 2.597597 0.768381 
581E-9 2.610048 0.750876 
582E-9 2.621665 0.732674 
583E-9 2.632391 0.713847 
584E-9 2.642179 0.694468 
585E-9 2.650988 0.674618 
586E-9 2.658787 0.654378 
587E-9 2.665554 0.63383 
588E-9 2.671275 0.613058 
589E-9 2.675943 0.592145 
590E-9 2.679562 0.571173 
591E-9 2.68214 0.550221 
592E-9 2.683694 0.529368 
593E-9 2.684248 0.508686 
594E-9 2.683832 0.488247 
595E-9 2.682482 0.468114 
596E-9 2.680236 0.448349 
597E-9 2.67714 0.429007 
598E-9 2.673241 0.410139 
599E-9 2.668591 0.391788 
600E-9 2.663244 0.373993 
601E-9 2.657253 0.356787 
602E-9 2.650675 0.340197 
603E-9 2.643567 0.324246 
604E-9 2.635986 0.308948 
605E-9 2.627986 0.294316 
606E-9 2.619623 0.280355 
607E-9 2.61095 0.267066 
608E-9 2.60202 0.254447 
609E-9 2.59288 0.24249 
610E-9 2.583577 0.231185 
611E-9 2.574156 0.220518 
612E-9 2.564658 0.210473 
613E-9 2.555121 0.20103 
614E-9 2.545579 0.192167 
615E-9 2.536065 0.183864 
616E-9 2.526608 0.176094 
617E-9 2.517232 0.168833 
618E-9 2.507961 0.162056 
619E-9 2.498814 0.155736 
620E-9 2.489808 0.149847 
621E-9 2.480957 0.144364 
622E-9 2.472272 0.13926 
623E-9 2.463764 0.13451 
624E-9 2.45544 0.130091 
625E-9 2.447304 0.125979 
626E-9 2.43936 0.122152 
627E-9 2.43161 0.118588 
628E-9 2.424055 0.115267 
629E-9 2.416694 0.11217 
630E-9 2.409525 0.109279 
631E-9 2.402545 0.106578 
632E-9 2.395752 0.10405 
633E-9 2.389141 0.101682 
634E-9 2.382708 0.09946 
635E-9 2.376447 0.097371 
636E-9 2.370354 0.095406 
637E-9 2.364424 0.093552 
638E-9 2.35865 0.091802 
639E-9 2.353028 0.090146 
640E-9 2.347552 0.088576 
641E-9 2.342216 0.087087 
642E-9 2.337015 0.08567 
643E-9 2.331944 0.084321 
644E-9 2.326997 0.083034 
645E-9 2.32217 0.081805 
646E-9 2.317458 0.080629 
647E-9 2.312856 0.079503 
648E-9 2.308361 0.078423 
649E-9 2.303967 0.077386 
650E-9 2.29967 0.076389 
651E-9 2.295468 0.075431 
652E-9 2.291356 0.074508 
653E-9 2.287331 0.073618 
654E-9 2.28339 0.072761 
655E-9 2.279529 0.071933 
656E-9 2.275746 0.071134 
657E-9 2.272038 0.070362 
658E-9 2.268402 0.069616 
659E-9 2.264836 0.068894 
660E-9 2.261337 0.068196 
661E-9 2.257904 0.067521 
662E-9 2.254534 0.066867 
663E-9 2.251225 0.066234 
664E-9 2.247976 0.065621 
665E-9 2.244784 0.065027 
666E-9 2.241648 0.064451 
667E-9 2.238566 0.063894 
668E-9 2.235537 0.063353 
669E-9 2.232559 0.062829 
670E-9 2.22963 0.062322 
671E-9 2.226751 0.061829 
672E-9 2.223918 0.061352 
673E-9 2.221132 0.060889 
674E-9 2.21839 0.060439 
