lambda n k
574E-9 0.28827 2.91233 
575E-9 0.28658 2.91543 
576E-9 0.28489 2.91853 
577E-9 0.28321 2.92163 
578E-9 0.28152 2.92473 
579E-9 0.27984 2.92783 
580E-9 0.27815 2.93093 
581E-9 0.2765 2.934 
582E-9 0.27485 2.93708 
583E-9 0.27321 2.94016 
584E-9 0.27156 2.94324 
585E-9 0.26991 2.94632 
586E-9 0.26826 2.9494 
587E-9 0.26661 2.95248 
588E-9 0.26496 2.95556 
589E-9 0.26331 2.95864 
590E-9 0.26166 2.96172 
591E-9 0.26005 2.96478 
592E-9 0.25844 2.96784 
593E-9 0.25682 2.9709 
594E-9 0.25521 2.97396 
595E-9 0.2536 2.97702 
596E-9 0.25198 2.98008 
597E-9 0.25037 2.98314 
598E-9 0.24876 2.9862 
599E-9 0.24714 2.98926 
600E-9 0.24553 2.99232 
601E-9 0.24395 2.99535 
602E-9 0.24237 2.99839 
603E-9 0.24079 3.00143 
604E-9 0.23921 3.00447 
605E-9 0.23764 3.00751 
606E-9 0.23606 3.01055 
607E-9 0.23448 3.01359 
608E-9 0.2329 3.01663 
609E-9 0.23132 3.01967 
610E-9 0.22974 3.02271 
611E-9 0.22819 3.02573 
612E-9 0.22665 3.02875 
613E-9 0.2251 3.03177 
614E-9 0.22356 3.03479 
615E-9 0.22201 3.03782 
616E-9 0.22046 3.04084 
617E-9 0.21892 3.04386 
618E-9 0.21737 3.04688 
619E-9 0.21582 3.0499 
620E-9 0.21428 3.05292 
621E-9 0.21276 3.05592 
622E-9 0.21125 3.05892 
623E-9 0.20973 3.06192 
624E-9 0.20822 3.06492 
625E-9 0.2067 3.06792 
626E-9 0.20519 3.07092 
627E-9 0.20367 3.07392 
628E-9 0.20216 3.07692 
629E-9 0.20065 3.07992 
630E-9 0.19913 3.08292 
631E-9 0.19765 3.0859 
632E-9 0.19616 3.08888 
633E-9 0.19468 3.09186 
634E-9 0.19319 3.09484 
635E-9 0.19171 3.09782 
636E-9 0.19022 3.1008 
637E-9 0.18874 3.10378 
638E-9 0.18726 3.10676 
639E-9 0.18577 3.10974 
640E-9 0.18429 3.11273 
641E-9 0.18283 3.11569 
642E-9 0.18138 3.11865 
643E-9 0.17992 3.12161 
644E-9 0.17847 3.12457 
645E-9 0.17701 3.12753 
646E-9 0.17556 3.13049 
647E-9 0.1741 3.13345 
648E-9 0.17265 3.13641 
649E-9 0.17119 3.13937 
650E-9 0.16974 3.14233 
651E-9 0.16917 3.15743 
652E-9 0.1686 3.17252 
653E-9 0.16803 3.18762 
654E-9 0.16747 3.20271 
655E-9 0.1669 3.21781 
656E-9 0.16633 3.2329 
657E-9 0.16576 3.248 
658E-9 0.1652 3.26309 
659E-9 0.16463 3.27819 
660E-9 0.16406 3.29329 
661E-9 0.16387 3.31171 
662E-9 0.16367 3.33014 
663E-9 0.16348 3.34857 
664E-9 0.16329 3.367 
665E-9 0.16309 3.38543 
666E-9 0.1629 3.40386 
667E-9 0.16271 3.42229 
668E-9 0.16251 3.44072 
669E-9 0.16232 3.45915 
670E-9 0.16213 3.47758 
671E-9 0.16199 3.49508 
672E-9 0.16186 3.51259 
673E-9 0.16173 3.53009 
674E-9 0.16159 3.54759 
675E-9 0.16146 3.5651 
676E-9 0.16133 3.5826 
677E-9 0.16119 3.60011 
678E-9 0.16106 3.61761 
679E-9 0.16093 3.63511 
680E-9 0.16079 3.65262 
681E-9 0.16072 3.6691 
682E-9 0.16065 3.68558 
683E-9 0.16058 3.70206 
684E-9 0.16051 3.71854 
685E-9 0.16044 3.73503 
686E-9 0.16037 3.75151 
687E-9 0.1603 3.76799 
688E-9 0.16023 3.78447 
689E-9 0.16016 3.80095 
690E-9 0.16009 3.81743 
691E-9 0.16017 3.83166 
692E-9 0.16025 3.8459 
693E-9 0.16033 3.86013 
694E-9 0.16042 3.87436 
695E-9 0.1605 3.88859 
696E-9 0.16058 3.90282 
697E-9 0.16066 3.91705 
698E-9 0.16074 3.93128 
699E-9 0.16082 3.94551 
700E-9 0.16091 3.95974 
701E-9 0.161 3.97348 
702E-9 0.1611 3.98721 
703E-9 0.16119 4.00095 
704E-9 0.16129 4.01469 
705E-9 0.16138 4.02843 
706E-9 0.16148 4.04216 
707E-9 0.16158 4.0559 
708E-9 0.16167 4.06964 
709E-9 0.16177 4.08337 
710E-9 0.16186 4.09711 
711E-9 0.16197 4.1104 
712E-9 0.16208 4.12369 
713E-9 0.16218 4.13699 
714E-9 0.16229 4.15028 
715E-9 0.1624 4.16357 
716E-9 0.1625 4.17686 
717E-9 0.16261 4.19015 
718E-9 0.16272 4.20344 
719E-9 0.16282 4.21674 
720E-9 0.16293 4.23003 
721E-9 0.16305 4.24285 
722E-9 0.16317 4.25568 
723E-9 0.1633 4.2685 
724E-9 0.16342 4.28133 
725E-9 0.16354 4.29415 
726E-9 0.16366 4.30698 
727E-9 0.16379 4.3198 
728E-9 0.16391 4.33263 
729E-9 0.16403 4.34545 
730E-9 0.16415 4.35828 
731E-9 0.16437 4.36994 
732E-9 0.16459 4.3816 
733E-9 0.16482 4.39326 
734E-9 0.16504 4.40492 
735E-9 0.16526 4.41659 
736E-9 0.16548 4.42825 
737E-9 0.1657 4.43991 
738E-9 0.16592 4.45157 
739E-9 0.16614 4.46323 
740E-9 0.16636 4.47489 
741E-9 0.16658 4.48626 
742E-9 0.1668 4.49762 
743E-9 0.16702 4.50899 
744E-9 0.16724 4.52035 
745E-9 0.16746 4.53172 
746E-9 0.16768 4.54308 
747E-9 0.1679 4.55445 
748E-9 0.16812 4.56581 
749E-9 0.16834 4.57718 
750E-9 0.16856 4.58854 
751E-9 0.16878 4.59963 
752E-9 0.169 4.61072 
753E-9 0.16921 4.62181 
754E-9 0.16943 4.6329 
755E-9 0.16965 4.64399 
756E-9 0.16987 4.65508 
757E-9 0.17009 4.66617 
758E-9 0.17031 4.67726 
759E-9 0.17053 4.68835 
760E-9 0.17075 4.69945 
761E-9 0.17097 4.71028 
762E-9 0.17119 4.72111 
763E-9 0.17141 4.73195 
