lambda n k
631E-9 1.32122 0.49463 
632E-9 1.32333 0.49973 
633E-9 1.32542 0.50481 
634E-9 1.3275 0.50988 
635E-9 1.32956 0.51489 
636E-9 1.33161 0.51985 
637E-9 1.33366 0.52477 
638E-9 1.33571 0.52957 
639E-9 1.33777 0.5343 
640E-9 1.33982 0.53892 
641E-9 1.34189 0.54341 
642E-9 1.34396 0.54781 
643E-9 1.34605 0.55202 
644E-9 1.34816 0.55609 
645E-9 1.35029 0.56005 
646E-9 1.35245 0.56375 
647E-9 1.35462 0.56733 
648E-9 1.35682 0.57071 
649E-9 1.35905 0.57384 
650E-9 1.3613 0.57684 
651E-9 1.36358 0.57959 
652E-9 1.36587 0.58218 
653E-9 1.36817 0.58465 
654E-9 1.37046 0.58691 
655E-9 1.37273 0.58911 
656E-9 1.37499 0.59122 
657E-9 1.37721 0.59323 
658E-9 1.37939 0.59521 
659E-9 1.38153 0.59714 
660E-9 1.38361 0.59906 
661E-9 1.38565 0.60098 
662E-9 1.38758 0.60292 
663E-9 1.38946 0.60489 
664E-9 1.39126 0.6069 
665E-9 1.39295 0.60901 
666E-9 1.39457 0.61117 
667E-9 1.39608 0.61344 
668E-9 1.39749 0.61583 
669E-9 1.39884 0.6183 
670E-9 1.40006 0.62093 
671E-9 1.40123 0.62366 
672E-9 1.40236 0.62648 
673E-9 1.4034 0.62948 
674E-9 1.40442 0.63256 
675E-9 1.40541 0.63577 
676E-9 1.40638 0.63914 
677E-9 1.40733 0.64259 
678E-9 1.40829 0.64621 
679E-9 1.40925 0.64996 
680E-9 1.41022 0.65379 
681E-9 1.41123 0.65783 
682E-9 1.41226 0.66196 
683E-9 1.41333 0.66621 
684E-9 1.41447 0.67065 
685E-9 1.41564 0.67518 
686E-9 1.41689 0.67986 
687E-9 1.41822 0.68468 
688E-9 1.4196 0.68957 
689E-9 1.42108 0.69463 
690E-9 1.42263 0.69975 
691E-9 1.42425 0.70495 
692E-9 1.426 0.71026 
693E-9 1.4278 0.71561 
694E-9 1.42969 0.72101 
695E-9 1.4317 0.72647 
696E-9 1.43376 0.73195 
697E-9 1.43595 0.73746 
698E-9 1.43823 0.74299 
699E-9 1.44058 0.74853 
700E-9 1.44309 0.75407 
701E-9 1.44565 0.7596 
702E-9 1.44832 0.76511 
703E-9 1.45112 0.77058 
704E-9 1.45398 0.77604 
705E-9 1.45697 0.78144 
706E-9 1.46006 0.7868 
