lambda n k
701E-9 1.70324 1.25504 
702E-9 1.70313 1.25502 
703E-9 1.70302 1.255 
704E-9 1.70291 1.25498 
705E-9 1.7028 1.25496 
706E-9 1.7027 1.25494 
707E-9 1.70259 1.25492 
708E-9 1.70248 1.2549 
709E-9 1.70237 1.25488 
710E-9 1.70226 1.25486 
711E-9 1.70215 1.25484 
712E-9 1.70205 1.25482 
713E-9 1.70194 1.2548 
714E-9 1.70183 1.25478 
715E-9 1.70172 1.25476 
716E-9 1.70161 1.25474 
717E-9 1.70151 1.25472 
718E-9 1.7014 1.2547 
719E-9 1.70129 1.25468 
720E-9 1.70118 1.25466 
721E-9 1.70107 1.25464 
722E-9 1.70096 1.25462 
723E-9 1.70086 1.2546 
724E-9 1.70075 1.25458 
725E-9 1.70064 1.25456 
726E-9 1.70053 1.25454 
727E-9 1.70042 1.25452 
728E-9 1.70032 1.2545 
729E-9 1.70021 1.25448 
730E-9 1.70008 1.25446 
731E-9 1.69994 1.25444 
732E-9 1.6998 1.25442 
733E-9 1.69967 1.2544 
734E-9 1.69953 1.25438 
735E-9 1.69939 1.25436 
736E-9 1.69925 1.25434 
737E-9 1.69912 1.25432 
738E-9 1.69898 1.2543 
739E-9 1.69884 1.25428 
740E-9 1.6987 1.25426 
741E-9 1.69857 1.25424 
742E-9 1.69843 1.25422 
743E-9 1.69829 1.2542 
744E-9 1.69816 1.25418 
745E-9 1.69802 1.25416 
746E-9 1.69788 1.25414 
747E-9 1.69774 1.25412 
748E-9 1.69761 1.2541 
749E-9 1.69747 1.25408 
750E-9 1.69733 1.25406 
751E-9 1.69719 1.25404 
752E-9 1.69706 1.25402 
753E-9 1.69692 1.254 
754E-9 1.69678 1.25398 
755E-9 1.69665 1.25396 
756E-9 1.69651 1.25394 
757E-9 1.69637 1.25393 
758E-9 1.69623 1.25391 
759E-9 1.6961 1.25389 
760E-9 1.69596 1.25387 
761E-9 1.69582 1.25385 
762E-9 1.69568 1.25383 
763E-9 1.69555 1.25381 
764E-9 1.69541 1.25379 
765E-9 1.69527 1.25377 
766E-9 1.69518 1.25375 
767E-9 1.6951 1.25372 
768E-9 1.69502 1.2537 
769E-9 1.69494 1.25367 
770E-9 1.69486 1.25364 
771E-9 1.69478 1.25361 
772E-9 1.6947 1.25358 
773E-9 1.69462 1.25355 
774E-9 1.69454 1.25352 
775E-9 1.69446 1.25349 
776E-9 1.69438 1.25347 
777E-9 1.6943 1.25344 
778E-9 1.69422 1.25341 
779E-9 1.69414 1.25338 
780E-9 1.69406 1.25335 
781E-9 1.69398 1.25332 
782E-9 1.6939 1.25329 
783E-9 1.69382 1.25326 
784E-9 1.69374 1.25324 
785E-9 1.69366 1.25321 
786E-9 1.69358 1.25318 
787E-9 1.69351 1.25315 
788E-9 1.69343 1.25312 
789E-9 1.69335 1.25309 
790E-9 1.69327 1.25306 
791E-9 1.69319 1.25303 
792E-9 1.69311 1.253 
793E-9 1.69303 1.25298 
794E-9 1.69295 1.25295 
795E-9 1.69287 1.25292 
796E-9 1.69279 1.25289 
797E-9 1.6927 1.25286 
798E-9 1.6926 1.25283 
799E-9 1.69249 1.2528 
800E-9 1.69239 1.25277 
