lambda n k
746E-9 1.65209 0.01147 
747E-9 1.65198 0.01145 
748E-9 1.65186 0.01142 
749E-9 1.65175 0.01139 
750E-9 1.65164 0.01137 
751E-9 1.65154 0.01134 
752E-9 1.65143 0.01132 
753E-9 1.65131 0.0113 
754E-9 1.6512 0.01127 
755E-9 1.6511 0.01124 
756E-9 1.65099 0.01122 
757E-9 1.65089 0.01119 
758E-9 1.65078 0.01117 
759E-9 1.65067 0.01115 
760E-9 1.65056 0.01112 
761E-9 1.65046 0.01109 
762E-9 1.65035 0.01107 
763E-9 1.65025 0.01105 
764E-9 1.65014 0.01103 
765E-9 1.65005 0.011 
766E-9 1.64995 0.01097 
767E-9 1.64984 0.01095 
768E-9 1.64974 0.01093 
769E-9 1.64964 0.01091 
770E-9 1.64954 0.01088 
771E-9 1.64944 0.01086 
772E-9 1.64934 0.01084 
773E-9 1.64924 0.01082 
774E-9 1.64914 0.01079 
775E-9 1.64905 0.01077 
776E-9 1.64895 0.01075 
777E-9 1.64885 0.01072 
778E-9 1.64876 0.0107 
779E-9 1.64866 0.01068 
780E-9 1.64856 0.01066 
781E-9 1.64847 0.01063 
782E-9 1.64837 0.01061 
783E-9 1.64828 0.01059 
784E-9 1.64818 0.01057 
785E-9 1.64809 0.01055 
786E-9 1.648 0.01052 
787E-9 1.64791 0.01051 
788E-9 1.64781 0.01048 
789E-9 1.64772 0.01047 
790E-9 1.64763 0.01044 
791E-9 1.64754 0.01042 
792E-9 1.64745 0.0104 
793E-9 1.64736 0.01038 
794E-9 1.64727 0.01036 
795E-9 1.64718 0.01034 
796E-9 1.64709 0.01032 
797E-9 1.64701 0.0103 
798E-9 1.64692 0.01027 
799E-9 1.64683 0.01026 
800E-9 1.64674 0.01023 
801E-9 1.64666 0.01021 
802E-9 1.64657 0.0102 
803E-9 1.64648 0.01017 
804E-9 1.6464 0.01016 
805E-9 1.64631 0.01014 
806E-9 1.64623 0.01012 
807E-9 1.64614 0.0101 
808E-9 1.64606 0.01008 
809E-9 1.64598 0.01006 
810E-9 1.6459 0.01004 
811E-9 1.64581 0.01002 
812E-9 1.64573 0.01 
813E-9 1.64565 0.00998 
814E-9 1.64556 0.00996 
815E-9 1.64549 0.00995 
816E-9 1.6454 0.00992 
817E-9 1.64532 0.00991 
818E-9 1.64524 0.00989 
819E-9 1.64517 0.00987 
820E-9 1.64508 0.00985 
821E-9 1.64501 0.00983 
822E-9 1.64493 0.00981 
