lambda n k
769E-9 1.63673 0 
770E-9 1.63658 0 
771E-9 1.63642 0 
772E-9 1.63627 0 
773E-9 1.63621 0 
774E-9 1.63627 0 
775E-9 1.63634 0 
776E-9 1.6364 0 
777E-9 1.63647 0 
778E-9 1.63653 0 
779E-9 1.6366 0 
780E-9 1.63666 0 
781E-9 1.63673 0 
782E-9 1.63679 0 
783E-9 1.63686 0 
784E-9 1.63692 0 
785E-9 1.63699 0 
786E-9 1.63706 0 
787E-9 1.63712 0 
788E-9 1.63719 0 
789E-9 1.63725 0 
790E-9 1.63732 0 
791E-9 1.63738 0 
792E-9 1.63745 0 
793E-9 1.63751 0 
794E-9 1.63758 0 
795E-9 1.63764 0 
796E-9 1.63771 0 
797E-9 1.63777 0 
798E-9 1.63778 0 
799E-9 1.63778 0 
800E-9 1.63778 0 
801E-9 1.63778 0 
802E-9 1.63778 0 
803E-9 1.63778 0 
804E-9 1.63778 0 
805E-9 1.63778 0 
806E-9 1.63778 0 
807E-9 1.63778 0 
808E-9 1.63778 0 
809E-9 1.63778 0 
810E-9 1.63778 0 
811E-9 1.63778 0 
812E-9 1.63778 0 
813E-9 1.63778 0 
814E-9 1.63778 0 
815E-9 1.63778 0 
816E-9 1.63778 0 
817E-9 1.63778 0 
818E-9 1.63778 0 
819E-9 1.63778 0 
820E-9 1.63778 0 
821E-9 1.63778 0 
822E-9 1.63778 0 
823E-9 1.63778 0 
824E-9 1.63778 0 
825E-9 1.63778 0 
826E-9 1.63778 0 
827E-9 1.63778 0 
828E-9 1.63778 0 
829E-9 1.63778 0 
830E-9 1.63778 0 
831E-9 1.63778 0 
832E-9 1.63778 0 
833E-9 1.63778 0 
834E-9 1.63778 0 
835E-9 1.63778 0 
836E-9 1.63778 0 
837E-9 1.63778 0 
838E-9 1.63778 0 
839E-9 1.63778 0 
840E-9 1.63778 0 
841E-9 1.63778 0 
842E-9 1.63778 0 
843E-9 1.63778 0 
844E-9 1.63778 0 
845E-9 1.63778 0 
846E-9 1.63778 0 
847E-9 1.63778 0 
848E-9 1.63778 0 
849E-9 1.63778 0 
850E-9 1.63778 0 
851E-9 1.63778 0 
852E-9 1.63778 0 
853E-9 1.63778 0 
854E-9 1.63778 0 
855E-9 1.63778 0 
856E-9 1.63778 0 
857E-9 1.63778 0 
858E-9 1.63778 0 
859E-9 1.63778 0 
860E-9 1.63778 0 
861E-9 1.63778 0 
862E-9 1.63777 0 
863E-9 1.63764 0 
864E-9 1.63751 0 
865E-9 1.63738 0 
866E-9 1.63725 0 
867E-9 1.63712 0 
868E-9 1.63698 0 
869E-9 1.63685 0 
870E-9 1.63672 0 
871E-9 1.63659 0 
872E-9 1.63646 0 
873E-9 1.63633 0 
874E-9 1.6362 0 
875E-9 1.63607 0 
876E-9 1.63594 0 
877E-9 1.63581 0 
878E-9 1.63568 0 
879E-9 1.63555 0 
880E-9 1.63542 0 
881E-9 1.63529 0 
882E-9 1.63516 0 
883E-9 1.63503 0 
884E-9 1.6349 0 
885E-9 1.63477 0 
886E-9 1.63464 0 
887E-9 1.63458 0 
888E-9 1.63458 0 
889E-9 1.63458 0 
890E-9 1.63458 0 
891E-9 1.63458 0 
892E-9 1.63458 0 
893E-9 1.63458 0 
894E-9 1.63458 0 
895E-9 1.63458 0 
896E-9 1.63458 0 
897E-9 1.63458 0 
898E-9 1.63458 0 
899E-9 1.63458 0 
900E-9 1.63458 0 
901E-9 1.63458 0 
